Year,State ab,State,Population,Index offenses total,Violent crime total,Murder and nonnegligent Manslaughter,Rape (legacy),Rape (revised),Rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Index offense rate,Violent Crime rate,Murder and nonnegligent manslaughter rate,Rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
1963,WY,Wyoming,337000,6294,213,12,21.0,0.0,21,72,108,6081,1163,4457,461,1867.7,63.2,3.6,6.2,21.4,32.0,1804.5,345.1,1322.6,136.8
1964,AL,Alabama,3407000,53550,7260,316,397.0,0.0,397,992,5555,46290,15898,26713,3679,1571.8,213.1,9.3,11.7,29.1,163.0,1358.7,466.6,784.1,108.0
1964,AK,Alaska,250000,5415,375,26,56.0,0.0,56,53,240,5040,1109,3046,885,2166.0,150.0,10.4,22.4,21.2,96.0,2016.0,443.6,1218.4,354.0
1964,AZ,Arizona,1581000,57632,3368,83,259.0,0.0,259,967,2059,54264,13726,35190,5348,3645.3,213.0,5.2,16.4,61.2,130.2,3432.3,868.2,2225.8,338.3
1964,AR,Arkansas,1933000,26274,2641,147,157.0,0.0,157,565,1772,23633,7135,14622,1876,1359.2,136.6,7.6,8.1,29.2,91.7,1222.6,369.1,756.4,97.1
1964,CA,California,18084000,748656,48026,740,3621.0,0.0,3621,18667,24998,700630,196883,427960,75787,4139.9,265.6,4.1,20.0,103.2,138.2,3874.3,1088.7,2366.5,419.1
1964,CO,Colorado,1966000,53647,3119,82,336.0,0.0,336,1323,1378,50528,13367,31829,5332,2728.7,158.6,4.2,17.1,67.3,70.1,2570.1,679.9,1619.0,271.2
1964,CT,Connecticut,2766000,49958,1773,49,152.0,0.0,152,414,1158,48185,14713,27755,5717,1806.1,64.1,1.8,5.5,15.0,41.9,1742.0,531.9,1003.4,206.7
1964,DE,Delaware,491000,12342,541,23,40.0,0.0,40,203,275,11801,3313,7211,1277,2513.7,110.2,4.7,8.1,41.3,56.0,2403.5,674.7,1468.6,260.1
1964,DC,District of Columbia,808000,30334,5112,132,96.0,0.0,96,2279,2605,25222,8910,10920,5392,3754.2,632.7,16.3,11.9,282.1,322.4,3121.5,1102.7,1351.5,667.3
1964,FL,Florida,5705000,191580,16539,489,589.0,0.0,589,4958,10503,175041,54959,108307,11775,3358.1,289.9,8.6,10.3,86.9,184.1,3068.2,963.3,1898.5,206.4
1964,GA,Georgia,4294000,78894,8285,503,529.0,0.0,529,1445,5808,70609,22706,37954,9949,1837.3,192.9,11.7,12.3,33.7,135.3,1644.4,528.8,883.9,231.7
1964,HI,Hawaii,701000,19559,575,15,18.0,0.0,18,95,447,18984,5880,11301,1803,2790.1,82.0,2.1,2.6,13.6,63.8,2708.1,838.8,1612.1,257.2
1964,ID,Idaho,692000,13492,537,28,41.0,0.0,41,71,397,12955,2285,10000,670,1949.7,77.6,4.0,5.9,10.3,57.4,1872.1,330.2,1445.1,96.8
1964,IL,Illinois,10489000,281670,36916,572,1569.0,0.0,1569,19123,15652,244754,57416,144783,42555,2685.3,351.9,5.5,15.0,182.3,149.2,2333.4,547.4,1380.3,405.7
1964,IN,Indiana,4825000,105342,6564,147,505.0,0.0,505,2802,3110,98778,25797,62098,10883,2183.2,136.0,3.0,10.5,58.1,64.5,2047.2,534.7,1287.0,225.6
1964,IA,Iowa,2756000,37383,1007,35,137.0,0.0,137,310,525,36376,8004,25733,2639,1356.4,36.5,1.3,5.0,11.2,19.0,1319.9,290.4,933.7,95.8
1964,KS,Kansas,2225000,43918,2573,75,246.0,0.0,246,623,1629,41345,9626,28613,3106,1973.8,115.6,3.4,11.1,28.0,73.2,1858.2,432.6,1286.0,139.6
1964,KY,Kentucky,3159000,50013,3486,164,254.0,0.0,254,1140,1928,46527,14571,27430,4526,1583.2,110.4,5.2,8.0,36.1,61.0,1472.8,461.3,868.3,143.3
1964,LA,Louisiana,3468000,63146,7140,287,384.0,0.0,384,1849,4620,56006,16730,31267,8009,1820.8,205.9,8.3,11.1,53.3,133.2,1614.9,482.4,901.6,230.9
1964,ME,Maine,989000,13867,506,15,77.0,0.0,77,75,339,13361,3688,8573,1100,1402.2,51.2,1.5,7.8,7.6,34.3,1351.0,372.9,866.8,111.2
1964,MD,Maryland,3432000,81919,7446,229,346.0,0.0,346,2041,4830,74473,18735,46471,9267,2387.0,217.0,6.7,10.1,59.5,140.7,2170.0,545.9,1354.1,270.0
1964,MA,Massachusetts,5338000,106099,4559,105,320.0,0.0,320,1636,2498,101540,28278,49129,24133,1987.6,85.4,2.0,6.0,30.6,46.8,1902.2,529.7,920.4,452.1
1964,MI,Michigan,8098000,258262,21153,284,1603.0,0.0,1603,9155,10111,237109,63956,151910,21243,3189.2,261.2,3.5,19.8,113.1,124.9,2928.0,789.8,1875.9,262.3
1964,MN,Minnesota,3521000,70398,2601,51,157.0,0.0,157,1285,1108,67797,18833,42580,6384,1999.4,73.9,1.4,4.5,36.5,31.5,1925.5,534.9,1209.3,181.3
1964,MS,Mississippi,2314000,21904,4118,233,217.0,0.0,217,476,3192,17786,6157,10359,1270,946.6,178.0,10.1,9.4,20.6,137.9,768.6,266.1,447.7,54.9
1964,MO,Missouri,4409000,128009,9553,240,661.0,0.0,661,3955,4697,118456,33051,73963,11442,2903.4,216.7,5.4,15.0,89.7,106.5,2686.7,749.6,1677.5,259.5
1964,MT,Montana,705000,14827,564,19,53.0,0.0,53,110,382,14263,3328,9519,1416,2103.1,80.0,2.7,7.5,15.6,54.2,2023.1,472.1,1350.2,200.9
1964,NE,Nebraska,1480000,23705,776,34,85.0,0.0,85,306,351,22929,4832,15895,2202,1601.7,52.4,2.3,5.7,20.7,23.7,1549.3,326.5,1074.0,148.8
1964,NV,Nevada,408000,17364,983,32,54.0,0.0,54,448,449,16381,4416,9856,2109,4255.9,240.9,7.8,13.2,109.8,110.0,4015.0,1082.4,2415.7,516.9
1964,NH,New Hampshire,654000,6322,149,6,25.0,0.0,25,43,75,6173,1827,3797,549,966.7,22.8,0.9,3.8,6.6,11.5,943.9,279.4,580.6,83.9
1964,NJ,New Jersey,6682000,137594,10456,207,609.0,0.0,609,3812,5828,127138,40143,68072,18923,2059.2,156.5,3.1,9.1,57.0,87.2,1902.7,600.8,1018.7,283.2
1964,NM,New Mexico,1008000,26916,1613,56,124.0,0.0,124,476,957,25303,6782,16108,2413,2670.2,160.0,5.6,12.3,47.2,94.9,2510.2,672.8,1598.0,239.4
1964,NY,New York,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,NC,North Carolina,4852000,72742,12345,390,464.0,0.0,464,1099,10392,60397,19369,35554,5474,1499.2,254.4,8.0,9.6,22.7,214.2,1244.8,399.2,732.8,112.8
1964,ND,North Dakota,645000,7046,229,6,45.0,0.0,45,56,122,6817,1546,4687,584,1092.4,35.5,0.9,7.0,8.7,18.9,1056.9,239.7,726.7,90.5
1964,OH,Ohio,10100000,198936,11582,350,721.0,0.0,721,4663,5848,187354,47100,121729,18525,1969.7,114.7,3.5,7.1,46.2,57.9,1855.0,466.3,1205.2,183.4
1964,OK,Oklahoma,2465000,53352,3609,110,269.0,0.0,269,1055,2175,49743,14793,30000,4950,2164.4,146.4,4.5,10.9,42.8,88.2,2018.0,600.1,1217.0,200.8
1964,OR,Oregon,1871000,47438,2009,34,225.0,0.0,225,703,1047,45429,10727,30812,3890,2535.5,107.4,1.8,12.0,37.6,56.0,2428.1,573.3,1646.8,207.9
1964,PA,Pennsylvania,11459000,156778,14162,384,1061.0,0.0,1061,5111,7606,142616,44235,76983,21398,1368.2,123.6,3.4,9.3,44.6,66.4,1244.6,386.0,671.8,186.7
1964,RI,Rhode Island,914000,21557,578,11,25.0,0.0,25,162,380,20979,5880,12155,2944,2358.5,63.2,1.2,2.7,17.7,41.6,2295.3,643.3,1329.9,322.1
1964,SC,South Carolina,2555000,52439,4240,206,271.0,0.0,271,659,3104,48199,15874,27982,4343,2052.4,165.9,8.1,10.6,25.8,121.5,1886.5,621.3,1095.2,170.0
1964,SD,South Dakota,715000,8718,408,9,39.0,0.0,39,59,301,8310,1870,5837,603,1219.3,57.1,1.3,5.5,8.3,42.1,1162.2,261.5,816.4,84.3
1964,TN,Tennessee,3798000,59688,4505,225,336.0,0.0,336,1148,2796,55183,21321,27186,6676,1571.5,118.6,5.9,8.8,30.2,73.6,1452.9,561.4,715.8,175.8
1964,TX,Texas,10397000,260701,19769,785,1176.0,0.0,1176,4479,13329,240932,68170,151736,21026,2507.4,190.1,7.6,11.3,43.1,128.2,2317.3,655.7,1459.4,202.2
1964,UT,Utah,992000,25037,888,15,100.0,0.0,100,263,510,24149,5233,16906,2010,2523.9,89.5,1.5,10.1,26.5,51.4,2434.4,527.5,1704.2,202.6
1964,VT,Vermont,409000,3527,89,2,24.0,0.0,24,13,50,3438,1064,1968,406,862.4,21.8,0.5,5.9,3.2,12.2,840.6,260.1,481.2,99.3
1964,VA,Virginia,4378000,95752,10561,367,506.0,0.0,506,1517,8171,85191,23553,54711,6927,2187.1,241.2,8.4,11.6,34.7,186.6,1945.9,538.0,1249.7,158.2
1964,WA,Washington,2984000,81437,2761,72,229.0,0.0,229,850,1610,78676,17914,55011,5751,2729.1,92.5,2.4,7.7,28.5,54.0,2636.6,600.3,1843.5,192.7
1964,WV,West Virginia,1797000,14962,1359,67,89.0,0.0,89,303,900,13603,4818,7375,1410,832.6,75.6,3.7,5.0,16.9,50.1,757.0,268.1,410.4,78.5
1964,WI,Wisconsin,4107000,65110,1762,60,124.0,0.0,124,451,1127,63348,11725,45756,5867,1585.3,42.9,1.5,3.0,11.0,27.4,1542.4,285.5,1114.1,142.9
1964,WY,Wyoming,343000,6557,285,19,35.0,0.0,35,46,185,6272,1301,4562,409,1911.7,83.1,5.5,10.2,13.4,53.9,1828.6,379.3,1330.0,119.2
1965,AL,Alabama,3462000,55131,6916,395,367.0,0.0,367,992,5162,48215,16398,28115,3702,1592.5,199.8,11.4,10.6,28.7,149.1,1392.7,473.7,812.1,106.9
1965,AK,Alaska,253000,6587,377,16,45.0,0.0,45,101,215,6210,1403,3777,1030,2603.5,149.0,6.3,17.8,39.9,85.0,2454.5,554.5,1492.9,407.1
1965,AZ,Arizona,1608000,57049,3092,80,286.0,0.0,286,895,1831,53957,13129,36208,4620,3547.8,192.3,5.0,17.8,55.7,113.9,3355.5,816.5,2251.7,287.3
1965,AR,Arkansas,1960000,24975,2662,115,203.0,0.0,203,465,1879,22313,6344,14254,1715,1274.2,135.8,5.9,10.4,23.7,95.9,1138.4,323.7,727.2,87.5
1965,CA,California,18602000,803487,52490,880,3948.0,0.0,3948,21081,26581,750997,225007,444217,81773,4319.4,282.2,4.7,21.2,113.3,142.9,4037.2,1209.6,2388.0,439.6
1965,CO,Colorado,1969000,53252,3007,69,318.0,0.0,318,1073,1547,50245,12817,32532,4896,2704.5,152.7,3.5,16.2,54.5,78.6,2551.8,650.9,1652.2,248.7
1965,CT,Connecticut,2832000,51951,1973,46,148.0,0.0,148,546,1233,49978,15959,27862,6157,1834.5,69.7,1.6,5.2,19.3,43.5,1764.8,563.5,983.8,217.4
1965,DE,Delaware,505000,12164,561,29,33.0,0.0,33,286,213,11603,3272,7062,1269,2408.7,111.1,5.7,6.5,56.6,42.2,2297.6,647.9,1398.4,251.3
1965,DC,District of Columbia,803000,33885,5804,148,140.0,0.0,140,2881,2635,28081,9886,12576,5619,4219.8,722.8,18.4,17.4,358.8,328.1,3497.0,1231.1,1566.1,699.8
1965,FL,Florida,5805000,192737,17386,518,771.0,0.0,771,5146,10951,175351,55556,107733,12062,3320.2,299.5,8.9,13.3,88.6,188.6,3020.7,957.0,1855.9,207.8
1965,GA,Georgia,4357000,76871,8777,491,586.0,0.0,586,1297,6403,68094,21236,38428,8430,1764.3,201.4,11.3,13.4,29.8,147.0,1562.9,487.4,882.0,193.5
1965,HI,Hawaii,711000,23124,491,23,6.0,0.0,6,133,329,22633,6974,13078,2581,3252.4,69.1,3.2,0.8,18.7,46.3,3183.3,980.9,1839.4,363.0
1965,ID,Idaho,692000,13719,493,14,38.0,0.0,38,70,371,13226,2483,10035,708,1982.5,71.2,2.0,5.5,10.1,53.6,1911.3,358.8,1450.1,102.3
1965,IL,Illinois,10644000,270983,34345,551,1706.0,0.0,1706,17535,14553,236638,58566,137634,40438,2545.9,322.7,5.2,16.0,164.7,136.7,2223.2,550.2,1293.1,379.9
1965,IN,Indiana,4885000,106029,6695,173,516.0,0.0,516,2802,3204,99334,27178,60113,12043,2170.5,137.1,3.5,10.6,57.4,65.6,2033.4,556.4,1230.6,246.5
1965,IA,Iowa,2760000,38574,1067,36,123.0,0.0,123,354,554,37507,8398,26220,2889,1397.6,38.7,1.3,4.5,12.8,20.1,1358.9,304.3,950.0,104.7
1965,KS,Kansas,2234000,44462,2392,60,204.0,0.0,204,537,1591,42070,10443,28886,2741,1990.3,107.1,2.7,9.1,24.0,71.2,1883.2,467.5,1293.0,122.7
1965,KY,Kentucky,3179000,50537,3463,168,209.0,0.0,209,1167,1919,47074,14140,28112,4822,1589.7,108.9,5.3,6.6,36.7,60.4,1480.8,444.8,884.3,151.7
1965,LA,Louisiana,3534000,62596,7178,285,394.0,0.0,394,1813,4686,55418,15983,32277,7158,1771.2,203.1,8.1,11.1,51.3,132.6,1568.1,452.3,913.3,202.5
1965,ME,Maine,993000,14062,437,21,43.0,0.0,43,40,333,13625,4021,8671,933,1416.1,44.0,2.1,4.3,4.0,33.5,1372.1,404.9,873.2,94.0
1965,MD,Maryland,3519000,97104,10032,236,489.0,0.0,489,2919,6388,87072,22474,53831,10767,2759.4,285.1,6.7,13.9,82.9,181.5,2474.3,638.6,1529.7,306.0
1965,MA,Massachusetts,5348000,113455,5270,129,290.0,0.0,290,2139,2712,108185,29655,49997,28533,2121.4,98.5,2.4,5.4,40.0,50.7,2022.9,554.5,934.9,533.5
1965,MI,Michigan,8218000,272749,24459,378,1970.0,0.0,1970,10853,11258,248290,71289,150410,26591,3318.9,297.6,4.6,24.0,132.1,137.0,3021.3,867.5,1830.3,323.6
1965,MN,Minnesota,3554000,71485,3074,50,186.0,0.0,186,1433,1405,68411,18853,42393,7165,2011.4,86.5,1.4,5.2,40.3,39.5,1924.9,530.5,1192.8,201.6
1965,MS,Mississippi,2321000,22681,3949,207,160.0,0.0,160,334,3248,18732,6626,10311,1795,977.2,170.1,8.9,6.9,14.4,139.9,807.1,285.5,444.2,77.3
1965,MO,Missouri,4497000,130964,10588,300,812.0,0.0,812,4195,5281,120376,34311,74279,11786,2912.2,235.4,6.7,18.1,93.3,117.4,2676.8,763.0,1651.7,262.1
1965,MT,Montana,706000,15181,514,12,55.0,0.0,55,112,335,14667,3197,10072,1398,2150.3,72.8,1.7,7.8,15.9,47.5,2077.5,452.8,1426.6,198.0
1965,NE,Nebraska,1477000,27055,852,36,76.0,0.0,76,324,416,26203,5684,18115,2404,1831.8,57.7,2.4,5.1,21.9,28.2,1774.1,384.8,1226.5,162.8
1965,NV,Nevada,440000,16518,953,37,68.0,0.0,68,429,419,15565,3863,9779,1923,3754.1,216.6,8.4,15.5,97.5,95.2,3537.5,878.0,2222.5,437.0
1965,NH,New Hampshire,669000,7036,156,18,14.0,0.0,14,46,78,6880,2117,4176,587,1051.7,23.3,2.7,2.1,6.9,11.7,1028.4,316.4,624.2,87.7
1965,NJ,New Jersey,6774000,138636,10422,219,605.0,0.0,605,3753,5845,128214,42113,66177,19924,2046.6,153.9,3.2,8.9,55.4,86.3,1892.7,621.7,976.9,294.1
1965,NM,New Mexico,1029000,29426,2047,65,142.0,0.0,142,449,1391,27379,7563,17491,2325,2859.6,198.9,6.3,13.8,43.6,135.2,2660.7,735.0,1699.8,225.9
1965,NY,New York,18073000,554050,58802,836,2320.0,0.0,2320,28182,27464,495248,183443,253353,58452,3065.7,325.4,4.6,12.8,155.9,152.0,2740.3,1015.0,1401.8,323.4
1965,NC,North Carolina,4914000,77072,12755,410,449.0,0.0,449,1129,10767,64317,20112,38309,5896,1568.5,259.6,8.3,9.1,23.0,219.1,1308.9,409.3,779.6,120.0
1965,ND,North Dakota,652000,6952,223,6,33.0,0.0,33,30,154,6729,1348,4880,501,1066.3,34.2,0.9,5.1,4.6,23.6,1032.1,206.7,748.5,76.8
1965,OH,Ohio,10245000,199375,12788,366,915.0,0.0,915,5286,6221,186587,48199,118929,19459,1946.0,124.8,3.6,8.9,51.6,60.7,1821.2,470.5,1160.8,189.9
1965,OK,Oklahoma,2482000,50134,3339,110,275.0,0.0,275,957,1997,46795,13784,28227,4784,2019.9,134.5,4.4,11.1,38.6,80.5,1885.4,555.4,1137.3,192.7
1965,OR,Oregon,1899000,52376,2290,65,226.0,0.0,226,873,1126,50086,12079,34161,3846,2758.1,120.6,3.4,11.9,46.0,59.3,2637.5,636.1,1798.9,202.5
1965,PA,Pennsylvania,11520000,171434,16384,411,1181.0,0.0,1181,6069,8723,155050,48070,81476,25504,1488.1,142.2,3.6,10.3,52.7,75.7,1345.9,417.3,707.3,221.4
1965,RI,Rhode Island,920000,20705,722,19,35.0,0.0,35,175,493,19983,5486,11554,2943,2250.6,78.5,2.1,3.8,19.0,53.6,2172.1,596.3,1255.9,319.9
1965,SC,South Carolina,2542000,47256,4504,245,285.0,0.0,285,546,3428,42752,13374,25450,3928,1859.0,177.2,9.6,11.2,21.5,134.9,1681.8,526.1,1001.2,154.5
1965,SD,South Dakota,703000,8968,415,11,48.0,0.0,48,65,291,8553,1858,6177,518,1275.6,59.0,1.6,6.8,9.2,41.4,1216.6,264.3,878.7,73.7
1965,TN,Tennessee,3845000,58173,5333,307,425.0,0.0,425,1100,3501,52840,20107,26325,6408,1513.0,138.7,8.0,11.1,28.6,91.1,1374.3,522.9,684.7,166.7
1965,TX,Texas,10551000,272627,21029,793,1132.0,0.0,1132,4509,14595,251598,71636,159767,20195,2583.9,199.3,7.5,10.7,42.7,138.3,2384.6,678.9,1514.2,191.4
1965,UT,Utah,990000,28845,886,15,88.0,0.0,88,229,554,27959,6008,19887,2064,2913.6,89.5,1.5,8.9,23.1,56.0,2824.1,606.9,2008.8,208.5
1965,VT,Vermont,397000,3892,89,2,26.0,0.0,26,18,43,3803,1286,2128,389,980.3,22.4,0.5,6.5,4.5,10.8,957.9,323.9,536.0,98.0
1965,VA,Virginia,4457000,98021,10145,365,536.0,0.0,536,1780,7464,87876,24454,55751,7671,2199.2,227.6,8.2,12.0,39.9,167.5,1971.6,548.7,1250.9,172.1
1965,WA,Washington,2990000,81367,3081,67,304.0,0.0,304,905,1805,78286,18271,54290,5725,2721.3,103.0,2.2,10.2,30.3,60.4,2618.3,611.1,1815.7,191.5
1965,WV,West Virginia,1812000,14848,1413,72,77.0,0.0,77,261,1003,13435,4600,7577,1258,819.4,78.0,4.0,4.2,14.4,55.4,741.4,253.9,418.2,69.4
1965,WI,Wisconsin,4144000,65845,1911,64,149.0,0.0,149,475,1223,63934,11871,45701,6362,1588.9,46.1,1.5,3.6,11.5,29.5,1542.8,286.5,1102.8,153.5
1965,WY,Wyoming,340000,6707,257,10,39.0,0.0,39,61,147,6450,1235,4752,463,1972.7,75.6,2.9,11.5,17.9,43.2,1897.1,363.2,1397.6,136.2
1966,AL,Alabama,3517000,61838,8098,384,341.0,0.0,341,1124,6249,53740,18551,30583,4606,1758.3,230.3,10.9,9.7,32.0,177.7,1528.0,527.5,869.6,131.0
1966,AK,Alaska,272000,7577,409,35,53.0,0.0,53,98,223,7168,1613,4354,1201,2785.7,150.4,12.9,19.5,36.0,82.0,2635.3,593.0,1600.7,441.5
1966,AZ,Arizona,1618000,66917,3272,98,296.0,0.0,296,898,1980,63645,15066,42555,6024,4135.8,202.2,6.1,18.3,55.5,122.4,3933.6,931.1,2630.1,372.3
1966,AR,Arkansas,1955000,27035,3185,139,192.0,0.0,192,574,2280,23850,7044,15140,1666,1382.8,162.9,7.1,9.8,29.4,116.6,1219.9,360.3,774.4,85.2
1966,CA,California,18918000,860662,57718,868,4432.0,0.0,4432,22317,30101,802944,241666,474122,87156,4549.4,305.1,4.6,23.4,118.0,159.1,4244.3,1277.4,2506.2,460.7
1966,CO,Colorado,1977000,59500,3340,79,343.0,0.0,343,1064,1854,56160,14057,36205,5898,3009.6,168.9,4.0,17.3,53.8,93.8,2840.7,711.0,1831.3,298.3
1966,CT,Connecticut,2875000,56990,2146,57,172.0,0.0,172,601,1316,54844,17728,29919,7197,1982.2,74.6,2.0,6.0,20.9,45.8,1907.6,616.6,1040.7,250.3
1966,DE,Delaware,512000,13413,655,46,49.0,0.0,49,300,260,12758,3903,7469,1386,2619.7,127.9,9.0,9.6,58.6,50.8,2491.8,762.3,1458.8,270.7
1966,DC,District of Columbia,808000,39937,7155,141,134.0,0.0,134,3703,3177,32782,10498,15719,6565,4942.7,885.5,17.5,16.6,458.3,393.2,4057.2,1299.3,1945.4,812.5
1966,FL,Florida,5941000,220785,20069,612,871.0,0.0,871,5933,12653,200716,62839,123424,14453,3716.3,337.8,10.3,14.7,99.9,213.0,3378.5,1057.7,2077.5,243.3
1966,GA,Georgia,4459000,83820,9066,504,650.0,0.0,650,1555,6357,74754,24580,42070,8104,1879.8,203.3,11.3,14.6,34.9,142.6,1676.5,551.2,943.5,181.7
1966,HI,Hawaii,718000,25153,598,21,35.0,0.0,35,155,387,24555,8111,14152,2292,3503.2,83.3,2.9,4.9,21.6,53.9,3419.9,1129.7,1971.0,319.2
1966,ID,Idaho,694000,13959,461,21,66.0,0.0,66,54,320,13498,2706,10076,716,2011.4,66.4,3.0,9.5,7.8,46.1,1945.0,389.9,1451.9,103.2
